Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000136048.11	DRAM1	protein_coding	0.263569345	5.058591037	0.059982145	0.231201554	0.010513343	0	1052	1242	1193	239	340	304	384	278	295	224	357	333
ENSG00000103202.10	NME4	protein_coding	0.361415363	4.780895322	0.059998191	0.231201554	0.022283619	0	565	1105	1033	188	282	265	323	301	225	279	401	187
ENSG00000230989.4	HSBP1	protein_coding	0.175391926	7.790888208	0.059995699	0.231201554	0.005876534	0	4428	5916	5339	2103	3052	2993	3128	2773	2362	2228	3112	2619
ENSG00000161653.8	NAGS	protein_coding	0.618201079	2.680600343	0.059973474	0.231201554	0.066456234	0	15	30	21	87	97	106	144	135	124	103	173	33
ENSG00000136492.6	BRIP1	protein_coding	-0.259149521	8.109968367	0.059976632	0.231201554	0.012946999	0	14010	14726	13979	1452	1550	2107	1465	1182	1201	1031	1372	1472
ENSG00000163993.6	S100P	protein_coding	0.566506782	3.964414753	0.060021957	0.231237131	0.039171037	0	681	1379	752	18	60	25	52	47	37	36	52	31
ENSG00000124006.12	OBSL1	protein_coding	-0.291444618	5.594990007	0.060061613	0.231333894	0.015018923	0	1150	2295	1965	458	596	534	438	378	359	344	498	282
ENSG00000159685.8	CHCHD6	protein_coding	0.3249546	3.591964968	0.060115654	0.231426126	0.016063137	0	83	192	132	131	211	213	257	191	175	152	196	140
ENSG00000184009.7	ACTG1	protein_coding	0.229434902	11.63481246	0.060129194	0.231426126	0.01068984	0	39501	70645	72203	35533	43530	49553	51690	42881	41342	34140	54288	32576
ENSG00000158636.14	C11orf30	protein_coding	-0.274445833	4.678382287	0.060154265	0.231457098	0.011907539	0	603	659	652	273	359	440	335	244	218	219	320	308
ENSG00000102878.13	HSF4	protein_coding	-1.088342179	-0.327041987	0.060180891	0.231457098	0.032232281	0	20	28	21	5	17	7	4	5	3	2	7	0
ENSG00000149499.9	EML3	protein_coding	-0.34851981	4.362433666	0.060230609	0.231536416	0.02017432	0	355	789	657	228	319	340	210	215	196	116	260	139
ENSG00000132423.8	COQ3	protein_coding	0.288488793	3.318496123	0.060273195	0.231644155	0.008491871	0	126	179	177	122	122	145	160	147	123	114	170	143
ENSG00000148426.10	PROSER2	protein_coding	0.272658551	4.864037479	0.060308944	0.23167141	0.011957412	0	335	570	435	299	326	388	408	384	315	478	688	432
ENSG00000128408.8	RIBC2	protein_coding	-0.450725424	1.679867586	0.060309407	0.23167141	0.014404116	0	54	89	75	31	60	49	45	25	22	32	39	31
ENSG00000164040.14	PGRMC2	protein_coding	-0.295476308	5.295026373	0.060403853	0.231877738	0.015722483	0	535	521	599	487	617	748	481	458	410	431	743	779
ENSG00000274070.1	GATSL2	protein_coding	-0.482244316	2.134962169	0.060415074	0.231877738	0.016553198	0	115	168	207	42	35	45	29	26	24	31	43	25
ENSG00000144061.10	NPHP1	protein_coding	0.387402603	2.064394432	0.060460385	0.231915425	0.013445238	0	32	31	38	51	61	64	69	78	60	46	101	70
ENSG00000099783.9	HNRNPM	protein_coding	-0.225809607	7.305761633	0.060450232	0.231915425	0.009907218	0	1915	2303	2740	2047	2453	3006	1982	1809	1944	1798	2831	2724
ENSG00000180902.14	D2HGDH	protein_coding	-0.536957392	3.162132776	0.06053408	0.232086202	0.033597639	0	233	597	451	53	48	78	40	40	31	43	80	34
ENSG00000101199.10	ARFGAP1	protein_coding	-0.288443529	6.221932772	0.060531441	0.232086202	0.015771702	0	1319	2820	2435	830	1075	1205	845	767	674	629	891	498
ENSG00000108055.9	SMC3	protein_coding	-0.286826562	7.596990808	0.060567722	0.232159244	0.016391375	0	1818	1732	1817	2551	3551	4189	2508	2333	2619	2397	3436	3902
ENSG00000146856.12	AGBL3	protein_coding	0.48694287	1.065501463	0.060600537	0.23222908	0.014535805	0	24	23	17	12	31	34	34	35	27	28	41	37
ENSG00000134419.13	RPS15A	protein_coding	0.216124298	4.914745734	0.060635871	0.232308536	0.006802169	0	543	876	784	282	392	420	409	381	347	281	402	339
ENSG00000059145.16	UNKL	protein_coding	-0.347529656	3.613954522	0.060757836	0.232719771	0.017433419	0	226	404	403	144	197	176	130	128	108	109	132	73
ENSG00000187678.8	SPRY4	protein_coding	0.223207629	5.817402942	0.060812419	0.232816745	0.0092109	0	19	23	32	770	1171	1106	1161	1045	975	808	1324	809
ENSG00000185404.14	SP140L	protein_coding	-0.318769135	3.18553269	0.060879923	0.232881449	0.011630785	0	184	217	215	116	130	136	107	79	91	95	112	122
ENSG00000002746.12	HECW1	protein_coding	0.473187666	0.739715013	0.060855042	0.232881449	0.007341681	0	0	0	0	20	29	28	36	27	33	23	43	27
ENSG00000168795.4	ZBTB5	protein_coding	0.248675005	4.504064858	0.060871418	0.232881449	0.008574967	0	454	569	602	199	268	301	339	266	217	247	354	262
ENSG00000103249.15	CLCN7	protein_coding	-0.37544895	5.599844776	0.060887866	0.232881449	0.02734546	0	429	1060	796	719	1036	996	699	624	579	505	813	340
ENSG00000134970.13	TMED7	protein_coding	0.234507128	8.059695122	0.060932869	0.232941586	0.011023087	0	3310	3350	3395	3303	4670	4717	4953	4173	4246	2564	3485	3677
ENSG00000184575.9	XPOT	protein_coding	0.179999364	8.335306858	0.061086057	0.233415048	0.006429047	0	4950	6119	5716	3473	4746	5360	4875	4743	4110	3353	5036	4357
ENSG00000120451.8	SNX19	protein_coding	-0.183492091	6.730223528	0.061173665	0.233637588	0.006330027	0	558	900	933	1619	2122	2437	1798	1577	1496	1267	1886	1426
ENSG00000181929.9	PRKAG1	protein_coding	0.193085176	6.578110909	0.061159774	0.233637588	0.006876939	0	1431	2116	1787	1036	1459	1514	1577	1366	1173	1047	1426	1005
ENSG00000143614.7	GATAD2B	protein_coding	-0.273453484	4.020030993	0.061224243	0.233774642	0.009198419	0	392	466	509	168	203	223	160	142	140	138	205	200
ENSG00000172590.16	MRPL52	protein_coding	0.231351245	5.561309402	0.061286806	0.233957382	0.009396201	0	555	864	836	594	660	796	821	739	617	523	775	487
ENSG00000148143.10	ZNF462	protein_coding	-0.250861586	5.251224161	0.061357197	0.234121296	0.011378294	0	166	158	182	662	824	855	645	508	617	460	661	610
ENSG00000181924.6	COA4	protein_coding	0.206123996	6.35776103	0.061359173	0.234121296	0.007763654	0	1026	1766	1603	886	1146	1239	1289	1106	1002	1004	1463	971
ENSG00000198890.7	PRMT6	protein_coding	0.214479797	6.272674288	0.061446072	0.234367516	0.005857939	0	3515	4874	4688	225	297	327	348	284	254	302	417	352
ENSG00000116752.5	BCAS2	protein_coding	0.201967588	7.080858763	0.061467893	0.234367516	0.007187618	0	5447	6564	6304	694	926	963	966	888	813	830	1100	1085
ENSG00000105705.13	SUGP1	protein_coding	-0.239307001	4.653458116	0.061455139	0.234367516	0.008845124	0	313	498	436	338	432	493	332	340	286	261	428	274
ENSG00000205795.4	CYS1	protein_coding	0.675822544	0.831184104	0.061486128	0.234380877	0.049598492	0	4	6	9	23	29	20	37	47	21	25	49	16
ENSG00000060069.14	CTDP1	protein_coding	-0.310935477	3.906770579	0.061563951	0.234565138	0.014023589	0	230	423	400	169	245	248	180	151	147	163	219	126
ENSG00000278053.2	DDX52	protein_coding	-0.231304777	6.374404299	0.06161999	0.234722448	0.010161866	0	577	670	609	1136	1495	1799	1247	995	1124	1116	1595	1630
ENSG00000147454.11	SLC25A37	protein_coding	0.170642769	6.657808443	0.061667946	0.234792698	0.005528792	0	234	315	325	1597	2328	2383	2327	2042	1975	908	1320	1011
ENSG00000170500.10	LONRF2	protein_coding	-0.589403235	4.175673599	0.061751609	0.234998769	0.011083194	0	1001	1259	1306	17	26	31	22	9	13	11	17	9
ENSG00000179604.8	CDC42EP4	protein_coding	0.225686439	5.9840089	0.06177652	0.235037352	0.009326646	0	590	967	1022	778	995	1009	1157	946	842	758	1176	751
ENSG00000101752.9	MIB1	protein_coding	0.218210821	7.640436983	0.061856176	0.235227921	0.009443519	0	3728	4034	3993	2089	2734	3160	3055	2666	2588	1920	2637	2729
ENSG00000168175.12	MAPK1IP1L	protein_coding	-0.200998536	7.14165233	0.061906309	0.235306089	0.007847531	0	1821	2080	2180	1963	2473	2647	2072	1702	1774	1551	2147	2112
ENSG00000123485.9	HJURP	protein_coding	-0.214096528	6.534394316	0.062008445	0.235517728	0.008774014	0	765	1043	1305	1377	1677	2100	1529	1233	1226	1021	1410	1286
ENSG00000111961.14	SASH1	protein_coding	-0.218753956	5.576133373	0.06201008	0.235517728	0.008342268	0	593	745	686	652	831	986	640	617	634	471	825	633
ENSG00000104635.11	SLC39A14	protein_coding	0.181947493	7.48996405	0.062021198	0.235517728	0.006498483	0	730	1228	1097	2383	3054	3572	3420	2948	2794	2512	3706	2625
ENSG00000075702.14	WDR62	protein_coding	-0.28370518	5.575466455	0.062004609	0.235517728	0.015227113	0	332	636	675	724	831	1122	748	652	575	584	870	514
ENSG00000050748.15	MAPK9	protein_coding	0.183620298	6.728670787	0.062064212	0.235624835	0.006321097	0	1721	2125	2204	1048	1582	1762	1618	1495	1322	1058	1579	1319
ENSG00000149503.10	INCENP	protein_coding	-0.231243408	6.380750003	0.062094807	0.235684752	0.010258971	0	700	1062	1274	1267	1498	1752	1276	1064	1122	968	1494	951
ENSG00000048707.11	VPS13D	protein_coding	-0.211314607	6.064093485	0.062205286	0.236047773	0.007703554	0	1944	2210	2506	606	789	938	713	546	549	473	699	600
ENSG00000162194.10	C11orf48	protein_coding	-0.505179693	1.714672146	0.062256009	0.236183918	0.022415957	0	95	106	107	35	39	52	32	36	12	21	22	16
ENSG00000153214.7	TMEM87B	protein_coding	-0.215940099	6.526360282	0.062282116	0.236226639	0.008815743	0	1440	1795	1625	1170	1505	1685	1231	1036	1097	961	1303	1385
ENSG00000178913.7	TAF7	protein_coding	0.173917366	7.749393157	0.06238042	0.236232964	0.005904063	0	3247	4063	4033	2180	2989	3262	3249	2678	2598	2510	3737	3328
ENSG00000196642.13	RABL6	protein_coding	-0.249181208	6.288861637	0.062362979	0.236232964	0.011810231	0	1198	2105	2038	948	1198	1286	968	845	788	817	1303	706
ENSG00000141934.7	PPAP2C	protein_coding	0.360898328	5.833503983	0.062371393	0.236232964	0.025628847	0	553	1334	1124	601	951	829	1127	888	743	614	934	442
ENSG00000267041.3	ZNF850	protein_coding	-0.300890281	4.708125459	0.0623528	0.236232964	0.015787274	0	249	320	393	351	397	577	349	278	332	335	436	485
ENSG00000167766.16	ZNF83	protein_coding	-0.248472982	4.604638641	0.062356179	0.236232964	0.00915816	0	496	581	543	264	402	419	301	245	268	226	320	289
ENSG00000148700.11	ADD3	protein_coding	-0.240533339	6.510605752	0.062408418	0.236255137	0.011303304	0	221	205	173	1433	1885	2188	1517	1353	1296	1257	1800	1714
ENSG00000214050.5	FBXO16	protein_coding	0.750146702	0.630463829	0.062444592	0.236279645	0.04008047	0	41	34	46	5	17	9	21	16	10	8	21	25
ENSG00000271605.3	MILR1	protein_coding	0.282082529	3.49087063	0.062436406	0.236279645	0.011863956	0	0	0	1	196	201	283	265	266	213	118	177	133
ENSG00000171863.10	RPS7	protein_coding	0.207301449	6.849868428	0.062494031	0.236410491	0.008120079	0	2206	3851	3475	1045	1352	1551	1575	1303	1217	1148	1504	1071
ENSG00000178726.6	THBD	protein_coding	0.290042961	4.787188618	0.062762176	0.237255638	0.015195092	0	132	246	225	314	510	453	456	492	440	341	677	393
ENSG00000034693.12	PEX3	protein_coding	0.255258195	4.505551611	0.062797338	0.237322855	0.010187316	0	355	450	401	243	325	344	395	321	266	213	350	327
ENSG00000103043.12	VAC14	protein_coding	-0.321583082	4.495667714	0.062931569	0.23771151	0.018300024	0	239	490	480	322	413	423	308	275	252	223	390	194
ENSG00000197142.8	ACSL5	protein_coding	0.179887339	7.324865377	0.062973456	0.237771871	0.006397331	0	1	3	6	2524	3078	3675	3441	3173	2822	1949	2949	2497
ENSG00000173221.11	GLRX	protein_coding	0.236113038	4.574713585	0.063077955	0.238109927	0.009397707	0	17	33	22	322	524	500	543	484	391	308	449	343
ENSG00000075420.10	FNDC3B	protein_coding	0.192221548	6.962188223	0.063139888	0.23812632	0.007183659	0	896	1036	1103	1408	2212	2094	2156	1847	1824	1723	2490	2235
ENSG00000163872.13	YEATS2	protein_coding	-0.203794335	5.670045861	0.063099673	0.23812632	0.007288625	0	700	817	887	695	943	890	750	614	615	537	779	676
ENSG00000178685.11	PARP10	protein_coding	-0.361192665	3.504922854	0.063139674	0.23812632	0.021503728	0	50	114	104	188	286	267	190	160	166	113	212	94
ENSG00000061794.10	MRPS35	protein_coding	0.179427253	7.077721827	0.063142162	0.23812632	0.006173604	0	1573	2103	1765	1482	2021	2210	2149	1930	1717	1723	2491	2168
ENSG00000069998.10	CECR5	protein_coding	0.399497167	5.427640126	0.063228696	0.23833968	0.031275248	0	506	1259	1017	438	589	588	715	663	542	444	726	282
ENSG00000141385.7	AFG3L2	protein_coding	-0.188119022	6.656774293	0.06324998	0.238348011	0.006398814	0	2235	3055	2954	999	1212	1556	1047	940	965	948	1446	1203
ENSG00000101346.9	POFUT1	protein_coding	0.197079429	7.53941511	0.063260867	0.238348011	0.007759931	0	851	1489	1421	2440	3202	3458	3432	3040	2890	2518	3958	2594
ENSG00000239665.6	RP11-295P9.3	protein_coding	-0.303925863	3.088249397	0.063292293	0.238409959	0.011018275	0	150	145	189	118	157	155	124	100	90	71	100	89
ENSG00000099330.6	OCEL1	protein_coding	0.312432728	2.637577394	0.063391161	0.23866937	0.010005418	0	65	94	88	69	102	114	112	108	96	68	98	53
ENSG00000131116.9	ZNF428	protein_coding	-0.327618135	4.55210932	0.063376856	0.23866937	0.019326344	0	244	513	423	339	498	410	312	315	267	246	379	198
ENSG00000167460.12	TPM4	protein_coding	0.165648305	9.143754731	0.063435137	0.238758166	0.005613502	0	7886	10149	9103	6607	9082	9683	9344	8157	7969	5802	8177	7037
ENSG00000165675.14	ENOX2	protein_coding	-0.226891263	4.935992816	0.063444757	0.238758166	0.008230996	0	587	682	755	378	450	538	420	325	308	274	438	336
ENSG00000181192.9	DHTKD1	protein_coding	0.178941419	6.527840424	0.063525624	0.239004108	0.005591096	0	2522	3508	3432	735	1024	1060	1082	926	856	666	960	684
ENSG00000022567.7	SLC45A4	protein_coding	-0.319266628	3.720624561	0.063556723	0.239009931	0.012432266	0	325	517	547	99	194	167	114	109	104	80	116	92
ENSG00000116212.12	LRRC42	protein_coding	0.195413301	5.46223772	0.063683409	0.239279916	0.006359934	0	344	507	443	537	680	747	767	664	594	653	872	682
ENSG00000162814.8	SPATA17	protein_coding	0.970115617	1.588487877	0.063688671	0.239279916	0.013406577	0	137	164	187	3	5	6	13	9	3	4	8	5
ENSG00000138386.14	NAB1	protein_coding	0.209111193	5.729488862	0.063686075	0.239279916	0.007758758	0	462	561	499	581	833	812	868	743	699	808	1080	1029
ENSG00000140937.11	CDH11	protein_coding	0.231738107	6.847496107	0.06366018	0.239279916	0.010755039	0	3	5	10	1753	2699	2102	2511	2113	2294	1449	1915	1830
ENSG00000170043.9	TRAPPC1	protein_coding	0.26375622	4.094551078	0.063735117	0.239397886	0.010239688	0	177	242	295	179	255	273	275	232	251	213	345	223
ENSG00000006652.11	IFRD1	protein_coding	-0.231571622	6.434977942	0.063832802	0.239671087	0.010233774	0	1093	1214	1084	1014	1207	1634	984	1008	930	1295	1845	1588
ENSG00000056050.6	C4orf27	protein_coding	0.227206239	4.846489519	0.063914171	0.239843956	0.008475697	0	184	220	219	355	446	517	505	457	422	399	556	551
ENSG00000166341.7	DCHS1	protein_coding	-0.719173289	-0.301274542	0.063907499	0.239843956	0.01824899	0	2	4	5	13	19	14	10	7	8	14	17	6
ENSG00000152669.8	CCNO	protein_coding	-0.4879096	1.086359004	0.064058846	0.24033018	0.02012873	0	5	8	8	40	48	47	38	21	28	31	51	21
ENSG00000173950.13	XXYLT1	protein_coding	0.268810784	4.780057525	0.06414083	0.240563506	0.011446667	0	448	779	677	272	326	307	394	325	274	336	479	317
ENSG00000112079.8	STK38	protein_coding	-0.200302375	7.259489398	0.064207744	0.240651736	0.007942345	0	2101	2630	2415	1988	2368	2991	2170	1721	1846	1738	2461	2353
ENSG00000076928.15	ARHGEF1	protein_coding	-0.310643952	5.694318348	0.064220179	0.240651736	0.018939795	0	393	834	796	747	1104	1141	800	708	647	557	905	440
ENSG00000134294.11	SLC38A2	protein_coding	0.210643061	9.753426837	0.064251079	0.240710834	0.009229343	0	13925	15040	14800	7500	12389	11189	11842	9941	10250	11411	18543	14357
ENSG00000158773.12	USF1	protein_coding	-0.226388751	5.043792968	0.064326348	0.24082271	0.008760351	0	315	583	502	473	653	697	520	448	428	344	465	339
ENSG00000146729.7	GBAS	protein_coding	0.21037666	5.719661433	0.064325298	0.24082271	0.007778613	0	915	1024	1034	552	764	753	808	728	618	572	808	713
ENSG00000120656.9	TAF12	protein_coding	-0.375918204	3.863979925	0.064346053	0.240839815	0.008957302	0	681	917	810	46	75	78	51	46	40	39	56	44
ENSG00000196843.13	ARID5A	protein_coding	-0.504051466	1.413376424	0.064399266	0.240960457	0.023003411	0	28	82	58	36	51	55	39	29	22	18	23	14
ENSG00000107929.12	LARP4B	protein_coding	-0.200188191	6.866153771	0.064431542	0.240960457	0.007713013	0	2172	2514	2799	1334	1695	2001	1458	1220	1244	1146	1712	1619
ENSG00000141179.11	PCTP	protein_coding	0.213531584	4.995357121	0.064452936	0.240960457	0.006951038	0	527	763	714	276	404	453	468	367	341	398	539	435
ENSG00000168818.7	STX18	protein_coding	-0.215075501	4.95566864	0.064537255	0.241102711	0.007690041	0	297	360	339	462	605	664	504	446	390	337	471	447
ENSG00000125977.6	EIF2S2	protein_coding	0.197277635	7.723881018	0.064535817	0.241102711	0.007887659	0	1499	1839	1537	2520	3485	3752	3543	3453	3000	2880	4178	3837
ENSG00000163428.3	LRRC58	protein_coding	-0.232040901	7.124168586	0.06459624	0.241265439	0.010690944	0	3210	3656	3919	1575	1779	2315	1534	1369	1422	1139	1742	1786
ENSG00000165650.9	PDZD8	protein_coding	-0.216463657	7.430661737	0.064628663	0.241329891	0.009460814	0	1398	1597	1621	2373	2892	3514	2533	2075	2170	2325	3279	3439
ENSG00000057935.11	MTA3	protein_coding	0.228921073	5.0553414	0.064670867	0.241430821	0.008562164	0	790	986	955	245	411	457	434	374	349	304	409	360
ENSG00000197361.6	FBXL22	protein_coding	-3.769652632	-0.748433603	0.064690239	0.241432708	0.020990847	0	27	26	23	1	2	2	0	0	0	1	0	1
ENSG00000108588.11	CCDC47	protein_coding	-0.22899758	7.610845851	0.06470172	0.241432708	0.010478511	0	6570	7546	7584	1758	2107	2496	1752	1498	1618	1078	1612	1712
ENSG00000180353.8	HCLS1	protein_coding	-0.376689429	2.191949348	0.064737931	0.24151119	0.016380425	0	3	5	3	74	93	146	74	80	60	68	91	62
ENSG00000068650.16	ATP11A	protein_coding	-0.29655871	4.26189416	0.064798204	0.241679379	0.014591912	0	275	302	401	271	325	405	239	223	264	158	269	237
ENSG00000145476.13	CYP4V2	protein_coding	-0.263455919	4.251659932	0.064851969	0.241766562	0.011047196	0	120	141	131	269	330	422	306	254	205	287	373	374
ENSG00000143772.7	ITPKB	protein_coding	-0.27736651	3.516834878	0.064940325	0.242028171	0.009493283	0	176	264	279	150	211	182	146	125	132	101	158	107
ENSG00000198420.7	FAM115A	protein_coding	-0.216283616	5.218135742	0.06498299	0.242028171	0.007915364	0	376	558	548	483	674	801	557	435	508	418	616	501
ENSG00000177830.15	CHID1	protein_coding	0.33880773	5.414822614	0.064968139	0.242028171	0.022502116	0	248	565	548	537	688	651	852	675	628	586	896	443
ENSG00000102471.11	NDFIP2	protein_coding	0.181609085	6.442458239	0.064956467	0.242028171	0.006193654	0	702	869	822	1066	1475	1494	1555	1280	1275	1159	1591	1438
ENSG00000131504.13	DIAPH1	protein_coding	-0.179982142	6.320556696	0.065116737	0.242363322	0.005798767	0	1627	2124	2297	902	1105	1261	959	850	786	718	1082	866
ENSG00000157764.10	BRAF	protein_coding	-0.238408265	5.53657116	0.065098426	0.242363322	0.010098171	0	836	938	972	485	700	821	563	497	454	481	768	741
ENSG00000054793.11	ATP9A	protein_coding	-0.247302061	6.92988772	0.065118673	0.242363322	0.009051254	0	6256	8306	9113	246	380	310	262	211	235	161	295	190
ENSG00000143570.15	SLC39A1	protein_coding	0.269613634	7.611249845	0.065260719	0.242477115	0.01497995	0	2044	4277	3816	2138	2969	2876	3405	2792	2490	2406	3421	1973
ENSG00000151470.10	C4orf33	protein_coding	0.244348261	3.978944751	0.065248111	0.242477115	0.008495994	0	53	66	47	205	279	295	328	257	245	224	330	293
ENSG00000006282.17	SPATA20	protein_coding	-0.279259736	5.824007213	0.065257956	0.242477115	0.014792257	0	1143	2361	2025	582	751	876	602	541	488	392	644	344
ENSG00000008869.9	HEATR5B	protein_coding	-0.207448153	5.546702157	0.065328415	0.242576526	0.007181935	0	877	1188	1140	507	662	805	533	486	504	469	648	601
ENSG00000010438.14	PRSS3	protein_coding	0.511061251	1.769119193	0.065470956	0.242932668	0.033887216	0	0	0	0	42	41	60	79	59	47	76	111	44
ENSG00000189180.13	ZNF33A	protein_coding	-0.271857502	5.772719371	0.065443726	0.242932668	0.013705756	0	1623	1653	1637	530	671	770	506	447	505	422	639	667
ENSG00000140525.15	FANCI	protein_coding	-0.20530936	7.064821435	0.065485401	0.242932668	0.008184089	0	3850	4525	4358	1279	1540	1975	1403	1133	1189	995	1436	1346
ENSG00000197006.11	METTL9	protein_coding	0.198558919	7.196300036	0.065457694	0.242932668	0.007779677	0	3415	4216	3670	1384	2077	1929	2170	1775	1617	1185	1731	1564
ENSG00000162813.15	BPNT1	protein_coding	-0.21573398	5.856924361	0.065527305	0.243031458	0.008554574	0	704	1021	876	712	1077	1128	832	651	753	731	867	765
